"Plot Title: 1418 Closet and Attic "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()","Temp, ¡C()"
434,09-02-22 23:00:00 ,19.222,71.302,19.7,16.963
435,09-02-22 23:05:00 ,19.222,71.247,11.8,16.915
436,09-02-22 23:10:00 ,19.222,71.054,19.7,16.915
437,09-02-22 23:15:00 ,19.199,71.077,19.7,16.892
438,09-02-22 23:20:00 ,19.199,71.105,11.8,16.915
439,09-02-22 23:25:00 ,19.175,71.045,11.8,16.939
440,09-02-22 23:30:00 ,19.175,71.018,19.7,16.915
441,09-02-22 23:35:00 ,19.151,70.930,19.7,16.915
442,09-02-22 23:40:00 ,19.151,70.848,11.8,16.868
443,09-02-22 23:45:00 ,19.151,70.792,19.7,16.868
444,09-02-22 23:50:00 ,19.127,70.705,11.8,16.868
445,09-02-22 23:55:00 ,19.127,70.650,11.8,16.844
446,09-02-23 00:00:00 ,19.103,70.590,19.7,16.868
447,09-02-23 00:05:00 ,19.103,70.534,11.8,16.796
448,09-02-23 00:10:00 ,19.103,70.451,11.8,16.820
449,09-02-23 00:15:00 ,19.080,70.391,11.8,16.773
450,09-02-23 00:20:00 ,19.080,70.308,11.8,16.749
451,09-02-23 00:25:00 ,19.056,70.276,19.7,16.749
452,09-02-23 00:30:00 ,19.056,70.221,11.8,16.749
453,09-02-23 00:35:00 ,19.032,70.188,19.7,16.701
454,09-02-23 00:40:00 ,19.032,70.077,11.8,16.701
455,09-02-23 00:45:00 ,19.032,70.050,11.8,16.677
456,09-02-23 00:50:00 ,19.008,69.990,11.8,16.677
457,09-02-23 00:55:00 ,18.985,69.930,19.7,16.654
458,09-02-23 01:00:00 ,18.985,69.902,11.8,16.654
459,09-02-23 01:05:00 ,18.985,69.818,11.8,16.701
460,09-02-23 01:10:00 ,18.961,69.786,11.8,16.677
461,09-02-23 01:15:00 ,18.937,69.754,11.8,16.677
462,09-02-23 01:20:00 ,18.937,69.754,19.7,16.677
463,09-02-23 01:25:00 ,18.913,69.722,19.7,16.654
464,09-02-23 01:30:00 ,18.913,69.666,11.8,16.654
465,09-02-23 01:35:00 ,18.889,69.662,11.8,16.630
466,09-02-23 01:40:00 ,18.889,69.634,19.7,16.654
467,09-02-23 01:45:00 ,18.866,69.602,11.8,16.630
468,09-02-23 01:50:00 ,18.842,69.569,11.8,16.630
469,09-02-23 01:55:00 ,18.842,69.514,19.7,16.582
470,09-02-23 02:00:00 ,18.818,69.509,19.7,16.558
471,09-02-23 02:05:00 ,18.818,69.482,11.8,16.558
472,09-02-23 02:10:00 ,18.818,69.454,11.8,16.558
473,09-02-23 02:15:00 ,18.794,69.421,11.8,16.534
474,09-02-23 02:20:00 ,18.771,69.389,19.7,16.534
475,09-02-23 02:25:00 ,18.771,69.361,11.8,16.511
476,09-02-23 02:30:00 ,18.747,69.357,19.7,16.511
477,09-02-23 02:35:00 ,18.747,69.357,11.8,16.511
478,09-02-23 02:40:00 ,18.723,69.297,19.7,16.511
479,09-02-23 02:45:00 ,18.723,69.297,11.8,16.511
480,09-02-23 02:50:00 ,18.699,69.265,19.7,16.487
481,09-02-23 02:55:00 ,18.675,69.260,11.8,16.463
482,09-02-23 03:00:00 ,18.675,69.232,11.8,16.487
483,09-02-23 03:05:00 ,18.652,69.200,19.7,16.463
484,09-02-23 03:10:00 ,18.652,69.200,19.7,16.463
485,09-02-23 03:15:00 ,18.628,69.140,11.8,16.463
486,09-02-23 03:20:00 ,18.628,69.140,11.8,16.463
487,09-02-23 03:25:00 ,18.604,69.108,19.7,16.463
488,09-02-23 03:30:00 ,18.604,69.108,19.7,16.463
489,09-02-23 03:35:00 ,18.580,69.075,11.8,16.439
490,09-02-23 03:40:00 ,18.580,69.047,11.8,16.439
491,09-02-23 03:45:00 ,18.557,69.043,19.7,16.439
492,09-02-23 03:50:00 ,18.557,69.015,11.8,16.439
493,09-02-23 03:55:00 ,18.533,69.039,19.7,16.439
494,09-02-23 04:00:00 ,18.533,69.011,11.8,16.415
495,09-02-23 04:05:00 ,18.509,68.979,11.8,16.415
496,09-02-23 04:10:00 ,18.509,68.979,19.7,16.415
497,09-02-23 04:15:00 ,18.485,68.974,11.8,16.415
498,09-02-23 04:20:00 ,18.461,68.942,11.8,16.415
499,09-02-23 04:25:00 ,18.461,68.942,11.8,16.415
500,09-02-23 04:30:00 ,18.461,68.942,11.8,16.439
501,09-02-23 04:35:00 ,18.461,68.914,11.8,16.415
502,09-02-23 04:40:00 ,18.438,68.910,19.7,16.392
503,09-02-23 04:45:00 ,18.438,68.910,11.8,16.392
504,09-02-23 04:50:00 ,18.438,68.882,19.7,16.392
505,09-02-23 04:55:00 ,18.414,68.877,11.8,16.392
506,09-02-23 05:00:00 ,18.390,68.845,11.8,16.392
507,09-02-23 05:05:00 ,18.390,68.845,11.8,16.392
508,09-02-23 05:10:00 ,18.366,68.841,11.8,16.392
509,09-02-23 05:15:00 ,18.366,68.813,11.8,16.392
510,09-02-23 05:20:00 ,18.343,68.864,11.8,16.392
511,09-02-23 05:25:00 ,18.343,68.809,11.8,16.392
512,09-02-23 05:30:00 ,18.343,68.809,11.8,16.368
513,09-02-23 05:35:00 ,18.319,68.776,11.8,16.392
514,09-02-23 05:40:00 ,18.319,68.804,11.8,16.392
515,09-02-23 05:45:00 ,18.295,68.800,11.8,16.392
516,09-02-23 05:50:00 ,18.271,68.768,11.8,16.392
517,09-02-23 05:55:00 ,18.271,68.768,11.8,16.392
518,09-02-23 06:00:00 ,18.271,68.768,11.8,16.392
519,09-02-23 06:05:00 ,18.271,68.796,11.8,16.415
520,09-02-23 06:10:00 ,18.247,68.791,11.8,16.392
521,09-02-23 06:15:00 ,18.247,68.763,19.7,16.392
522,09-02-23 06:20:00 ,18.247,68.791,11.8,16.368
523,09-02-23 06:25:00 ,18.224,68.787,19.7,16.368
524,09-02-23 06:30:00 ,18.224,68.787,19.7,16.368
525,09-02-23 06:35:00 ,18.200,68.783,19.7,16.368
526,09-02-23 06:40:00 ,18.200,68.783,11.8,16.368
527,09-02-23 06:45:00 ,18.176,68.778,11.8,16.368
528,09-02-23 06:50:00 ,18.176,68.806,11.8,16.368
529,09-02-23 06:55:00 ,18.176,68.806,11.8,16.368
530,09-02-23 07:00:00 ,18.152,68.802,11.8,16.368
531,09-02-23 07:05:00 ,18.152,68.690,11.8,16.392
532,09-02-23 07:10:00 ,18.152,68.662,11.8,16.392
533,09-02-23 07:15:00 ,18.129,68.658,11.8,16.439
534,09-02-23 07:20:00 ,18.129,68.798,11.8,16.463
535,09-02-23 07:25:00 ,18.152,70.191,11.8,16.630
536,09-02-23 07:30:00 ,18.176,70.995,19.7,16.915
537,09-02-23 07:35:00 ,18.247,71.366,19.7,17.106
538,09-02-23 07:40:00 ,18.319,71.571,11.8,17.225
539,09-02-23 07:45:00 ,18.390,71.776,11.8,17.296
540,09-02-23 07:50:00 ,18.438,71.922,11.8,17.320
541,09-02-23 07:55:00 ,18.461,71.790,11.8,17.296
542,09-02-23 08:00:00 ,18.533,71.749,11.8,17.272
543,09-02-23 08:05:00 ,18.557,71.424,11.8,17.249
544,09-02-23 08:10:00 ,18.557,71.232,11.8,17.225
545,09-02-23 08:15:00 ,18.604,71.158,19.7,17.201
546,09-02-23 08:20:00 ,18.604,71.186,11.8,17.225
547,09-02-23 08:25:00 ,18.628,71.273,11.8,17.249
548,09-02-23 08:30:00 ,18.628,71.108,11.8,17.249
549,09-02-23 08:35:00 ,18.652,71.140,11.8,17.272
550,09-02-23 08:40:00 ,18.652,71.085,11.8,17.296
551,09-02-23 08:45:00 ,18.652,71.057,19.7,17.320
552,09-02-23 08:50:00 ,18.675,70.952,19.7,17.344
553,09-02-23 08:55:00 ,18.699,71.094,11.8,17.368
554,09-02-23 09:00:00 ,18.699,71.094,11.8,17.368
555,09-02-23 09:05:00 ,18.723,70.988,11.8,17.391
556,09-02-23 09:10:00 ,18.723,70.878,11.8,17.415
557,09-02-23 09:15:00 ,18.723,70.767,19.7,17.391
558,09-02-23 09:20:00 ,18.723,70.712,11.8,17.391
559,09-02-23 09:25:00 ,18.723,70.712,19.7,17.391
560,09-02-23 09:30:00 ,18.747,70.661,11.8,17.415
561,09-02-23 09:35:00 ,18.747,70.661,19.7,17.415
562,09-02-23 09:40:00 ,18.747,70.634,11.8,17.463
563,09-02-23 09:45:00 ,18.747,70.634,19.7,17.486
564,09-02-23 09:50:00 ,18.747,70.661,19.7,17.510
565,09-02-23 09:55:00 ,18.747,70.661,11.8,17.534
566,09-02-23 10:00:00 ,18.747,70.634,19.7,17.558
567,09-02-23 10:05:00 ,18.747,70.606,11.8,17.534
568,09-02-23 10:10:00 ,18.747,70.551,19.7,17.534
569,09-02-23 10:15:00 ,18.771,70.528,11.8,17.558
570,09-02-23 10:20:00 ,18.771,70.500,19.7,17.558
571,09-02-23 10:25:00 ,18.771,70.472,11.8,17.582
572,09-02-23 10:30:00 ,18.771,70.417,11.8,17.582
573,09-02-23 10:35:00 ,18.771,70.389,11.8,17.582
574,09-02-23 10:40:00 ,18.771,70.334,11.8,17.582
575,09-02-23 10:45:00 ,18.771,70.306,11.8,17.582
576,09-02-23 10:50:00 ,18.771,70.279,11.8,17.582
577,09-02-23 10:55:00 ,18.794,70.228,19.7,17.582
578,09-02-23 11:00:00 ,18.794,70.200,11.8,17.605
579,09-02-23 11:05:00 ,18.794,70.228,11.8,17.605
580,09-02-23 11:10:00 ,18.794,70.200,11.8,17.629
581,09-02-23 11:15:00 ,18.794,70.255,11.8,17.629
582,09-02-23 11:20:00 ,18.794,70.228,11.8,17.629
583,09-02-23 11:25:00 ,18.794,70.200,19.7,17.629
584,09-02-23 11:30:00 ,18.794,70.172,11.8,17.629
585,09-02-23 11:35:00 ,18.818,70.121,11.8,17.653
586,09-02-23 11:40:00 ,18.818,70.093,19.7,17.653
587,09-02-23 11:45:00 ,18.818,70.066,19.7,17.653
588,09-02-23 11:50:00 ,18.818,70.038,19.7,17.653
589,09-02-23 11:55:00 ,18.818,69.982,11.8,17.653
590,09-02-23 12:00:00 ,18.818,69.954,19.7,17.653
591,09-02-23 12:05:00 ,18.818,69.927,11.8,17.677
592,09-02-23 12:10:00 ,18.818,69.871,11.8,17.653
593,09-02-23 12:15:00 ,18.818,69.871,19.7,17.677
594,09-02-23 12:20:00 ,18.818,69.816,19.7,17.653
595,09-02-23 12:25:00 ,18.818,69.788,11.8,17.653
596,09-02-23 12:30:00 ,18.818,69.760,19.7,17.677
597,09-02-23 12:35:00 ,18.818,69.732,11.8,17.677
598,09-02-23 12:40:00 ,18.818,69.704,19.7,17.677
599,09-02-23 12:45:00 ,18.818,69.676,11.8,17.677
600,09-02-23 12:50:00 ,18.818,69.649,11.8,17.677
601,09-02-23 12:55:00 ,18.818,69.621,11.8,17.677
602,09-02-23 13:00:00 ,18.818,69.593,19.7,17.677
603,09-02-23 13:05:00 ,18.818,69.565,11.8,17.677
604,09-02-23 13:10:00 ,18.794,69.533,19.7,17.653
605,09-02-23 13:15:00 ,18.794,69.505,11.8,17.653
606,09-02-23 13:20:00 ,18.794,69.477,11.8,17.629
607,09-02-23 13:25:00 ,18.794,69.449,19.7,17.629
608,09-02-23 13:30:00 ,18.794,69.421,11.8,17.629
609,09-02-23 13:35:00 ,18.794,69.394,11.8,17.629
610,09-02-23 13:40:00 ,18.794,69.366,11.8,17.629
611,09-02-23 13:45:00 ,18.794,69.366,19.7,17.629
612,09-02-23 13:50:00 ,18.794,69.338,19.7,17.629
613,09-02-23 13:55:00 ,18.794,69.310,19.7,17.653
614,09-02-23 14:00:00 ,18.771,69.305,19.7,17.653
615,09-02-23 14:05:00 ,18.771,69.278,19.7,17.629
616,09-02-23 14:10:00 ,18.771,69.250,11.8,17.653
617,09-02-23 14:15:00 ,18.771,69.222,19.7,17.629
618,09-02-23 14:20:00 ,18.771,69.222,19.7,17.629
619,09-02-23 14:25:00 ,18.771,69.194,11.8,17.629
620,09-02-23 14:30:00 ,18.771,69.166,11.8,17.605
621,09-02-23 14:35:00 ,18.771,69.166,19.7,17.582
622,09-02-23 14:40:00 ,18.747,69.134,19.7,17.558
623,09-02-23 14:45:00 ,18.747,69.106,19.7,17.558
624,09-02-23 14:50:00 ,18.747,69.078,19.7,17.534
625,09-02-23 14:55:00 ,18.747,69.050,19.7,17.510
626,09-02-23 15:00:00 ,18.747,69.022,19.7,17.510
627,09-02-23 15:05:00 ,18.747,69.022,19.7,17.510
628,09-02-23 15:10:00 ,18.723,68.990,11.8,17.486
629,09-02-23 15:15:00 ,18.723,68.962,19.7,17.486
630,09-02-23 15:20:00 ,18.723,68.962,11.8,17.486
631,09-02-23 15:25:00 ,18.723,68.962,19.7,17.486
632,09-02-23 15:30:00 ,18.699,68.929,19.7,17.463
633,09-02-23 15:35:00 ,18.699,68.929,11.8,17.486
634,09-02-23 15:40:00 ,18.699,68.901,19.7,17.463
635,09-02-23 15:45:00 ,18.699,68.901,11.8,17.463
636,09-02-23 15:50:00 ,18.699,68.873,19.7,17.463
637,09-02-23 15:55:00 ,18.699,68.873,19.7,17.439
638,09-02-23 16:00:00 ,18.675,68.841,11.8,17.439
639,09-02-23 16:05:00 ,18.675,68.813,11.8,17.415
640,09-02-23 16:10:00 ,18.675,68.813,11.8,17.415
641,09-02-23 16:15:00 ,18.652,68.809,19.7,17.391
642,09-02-23 16:20:00 ,18.652,68.781,19.7,17.368
643,09-02-23 16:25:00 ,18.652,68.781,11.8,17.344
644,09-02-23 16:30:00 ,18.652,68.753,19.7,17.320
645,09-02-23 16:35:00 ,18.652,68.725,11.8,17.272
646,09-02-23 16:40:00 ,18.628,68.720,19.7,17.272
647,09-02-23 16:45:00 ,18.628,68.692,11.8,17.249
648,09-02-23 16:50:00 ,18.628,68.692,19.7,17.225
649,09-02-23 16:55:00 ,18.604,68.660,19.7,17.201
650,09-02-23 17:00:00 ,18.604,68.660,11.8,17.177
651,09-02-23 17:05:00 ,18.604,68.660,11.8,17.153
652,09-02-23 17:10:00 ,18.580,68.628,19.7,17.130
653,09-02-23 17:15:00 ,18.580,68.628,11.8,17.106
654,09-02-23 17:20:00 ,18.580,68.600,11.8,17.082
655,09-02-23 17:25:00 ,18.557,68.596,19.7,17.058
656,09-02-23 17:30:00 ,18.557,68.596,11.8,17.034
657,09-02-23 17:35:00 ,18.557,68.987,11.8,17.034
658,09-02-23 17:40:00 ,18.533,69.318,11.8,17.201
659,09-02-23 17:45:00 ,18.580,70.326,19.7,17.463
660,09-02-23 17:50:00 ,18.652,71.112,19.7,17.772
661,09-02-23 17:55:00 ,18.747,71.707,19.7,18.081
662,09-02-23 18:00:00 ,18.913,72.259,19.7,18.319
663,09-02-23 18:05:00 ,19.032,72.145,19.7,18.390
664,09-02-23 18:10:00 ,19.175,72.008,19.7,18.343
665,09-02-23 18:15:00 ,19.246,71.774,19.7,18.224
666,09-02-23 18:20:00 ,19.318,71.541,11.8,18.129
667,09-02-23 18:25:00 ,19.365,71.357,11.8,18.057
668,09-02-23 18:30:00 ,19.389,71.196,19.7,17.986
669,09-02-23 18:35:00 ,19.389,70.975,19.7,17.891
670,09-02-23 18:40:00 ,19.389,70.809,11.8,17.843
671,09-02-23 18:45:00 ,19.413,70.647,19.7,17.772
672,09-02-23 18:50:00 ,19.389,70.504,11.8,17.724
673,09-02-23 18:55:00 ,19.389,70.393,11.8,17.677
674,09-02-23 19:00:00 ,19.365,70.306,19.7,17.629
675,09-02-23 19:05:00 ,19.365,70.250,11.8,17.605
676,09-02-23 19:10:00 ,19.365,70.167,11.8,17.558
677,09-02-23 19:15:00 ,19.341,70.079,11.8,17.534
678,09-02-23 19:20:00 ,19.341,69.995,11.8,17.463
679,09-02-23 19:25:00 ,19.318,70.102,19.7,17.486
680,09-02-23 19:30:00 ,19.318,70.574,11.8,17.629
681,09-02-23 19:35:00 ,19.365,70.915,11.8,17.867
682,09-02-23 19:40:00 ,19.413,70.979,11.8,17.915
683,09-02-23 19:45:00 ,19.460,70.850,19.7,17.915
684,09-02-23 19:50:00 ,19.484,70.716,19.7,17.867
685,09-02-23 19:55:00 ,19.508,70.554,19.7,17.819
686,09-02-23 20:00:00 ,19.508,70.388,11.8,17.748
687,09-02-23 20:05:00 ,19.508,70.249,11.8,17.677
688,09-02-23 20:10:00 ,19.508,70.165,19.7,17.629
689,09-02-23 20:15:00 ,19.508,70.082,11.8,17.582
690,09-02-23 20:20:00 ,19.508,70.026,11.8,17.510
691,09-02-23 20:25:00 ,19.484,69.938,19.7,17.463
692,09-02-23 20:30:00 ,19.460,69.878,11.8,17.415
693,09-02-23 20:35:00 ,19.460,69.822,19.7,17.344
694,09-02-23 20:40:00 ,19.436,69.930,11.8,17.344
695,09-02-23 20:45:00 ,19.460,70.434,11.8,17.510
696,09-02-23 20:50:00 ,19.460,70.601,19.7,17.629
697,09-02-23 20:55:00 ,19.508,70.554,19.7,17.677
698,09-02-23 21:00:00 ,19.532,70.475,11.8,17.605
699,09-02-23 21:05:00 ,19.532,70.364,11.8,17.558
700,09-02-23 21:10:00 ,19.555,70.230,11.8,17.486
701,09-02-23 21:15:00 ,19.555,70.174,11.8,17.415
702,09-02-23 21:20:00 ,19.555,70.091,11.8,17.368
703,09-02-23 21:25:00 ,19.532,70.003,11.8,17.272
704,09-02-23 21:30:00 ,19.532,69.947,11.8,17.225
705,09-02-23 21:35:00 ,19.508,69.887,11.8,17.177
706,09-02-23 21:40:00 ,19.508,69.803,11.8,17.130
707,09-02-23 21:45:00 ,19.484,69.771,11.8,17.082
708,09-02-23 21:50:00 ,19.460,69.739,19.7,17.034
709,09-02-23 21:55:00 ,19.460,69.822,11.8,17.058
710,09-02-23 22:00:00 ,19.460,70.323,11.8,17.201
711,09-02-23 22:05:00 ,19.460,70.490,11.8,17.320
712,09-02-23 22:10:00 ,19.484,70.494,11.8,17.368
713,09-02-23 22:15:00 ,19.508,70.360,19.7,17.344
714,09-02-23 22:20:00 ,19.532,70.337,11.8,17.320
715,09-02-23 22:25:00 ,19.532,70.170,11.8,17.296
716,09-02-23 22:30:00 ,19.532,70.114,19.7,17.296
717,09-02-23 22:35:00 ,19.532,70.058,11.8,17.249
718,09-02-23 22:40:00 ,19.532,70.031,11.8,17.225
719,09-02-23 22:45:00 ,19.508,69.971,11.8,17.201
720,09-02-23 22:50:00 ,19.508,69.943,11.8,17.153
721,09-02-23 22:55:00 ,19.508,69.887,11.8,17.130
722,09-02-23 23:00:00 ,19.484,69.827,11.8,17.106
723,09-02-23 23:05:00 ,19.460,69.795,11.8,17.082
724,09-02-23 23:10:00 ,19.460,69.767,11.8,17.082
725,09-02-23 23:15:00 ,19.460,69.739,19.7,17.058
726,09-02-23 23:20:00 ,19.436,69.707,11.8,17.058
727,09-02-23 23:25:00 ,19.413,69.674,11.8,17.034
728,09-02-23 23:30:00 ,19.413,69.646,11.8,16.987
729,09-02-23 23:35:00 ,19.389,69.614,11.8,16.987
730,09-02-23 23:40:00 ,19.389,69.586,19.7,16.987
731,09-02-23 23:45:00 ,19.365,69.582,11.8,16.939
732,09-02-23 23:50:00 ,19.365,69.554,19.7,16.915
733,09-02-23 23:55:00 ,19.341,69.494,11.8,16.915
734,09-02-24 00:00:00 ,19.318,69.461,11.8,16.892
735,09-02-24 00:05:00 ,19.318,69.461,11.8,16.892
736,09-02-24 00:10:00 ,19.294,69.401,19.7,16.844
737,09-02-24 00:15:00 ,19.270,69.369,19.7,16.820
738,09-02-24 00:20:00 ,19.270,69.369,19.7,16.796
739,09-02-24 00:25:00 ,19.246,69.309,11.8,16.796
740,09-02-24 00:30:00 ,19.222,69.276,19.7,16.773
741,09-02-24 00:35:00 ,19.222,69.248,19.7,16.749
742,09-02-24 00:40:00 ,19.199,69.216,11.8,16.701
743,09-02-24 00:45:00 ,19.175,69.156,19.7,16.677
744,09-02-24 00:50:00 ,19.175,69.184,19.7,16.677
745,09-02-24 00:55:00 ,19.151,69.151,19.7,16.677
746,09-02-24 01:00:00 ,19.127,69.119,19.7,16.654
747,09-02-24 01:05:00 ,19.103,69.115,19.7,16.630
748,09-02-24 01:10:00 ,19.080,69.082,19.7,16.630
749,09-02-24 01:15:00 ,19.056,69.022,11.8,16.558
750,09-02-24 01:20:00 ,19.032,69.046,19.7,16.558
751,09-02-24 01:25:00 ,19.008,69.042,19.7,16.534
752,09-02-24 01:30:00 ,19.008,69.014,11.8,16.534
753,09-02-24 01:35:00 ,18.985,69.037,11.8,16.511
754,09-02-24 01:40:00 ,18.961,69.005,11.8,16.487
755,09-02-24 01:45:00 ,18.937,68.973,11.8,16.439
756,09-02-24 01:50:00 ,18.913,68.968,19.7,16.439
757,09-02-24 01:55:00 ,18.913,68.968,11.8,16.415
758,09-02-24 02:00:00 ,18.889,68.992,11.8,16.392
759,09-02-24 02:05:00 ,18.842,68.983,19.7,16.368
760,09-02-24 02:10:00 ,18.842,68.955,11.8,16.320
761,09-02-24 02:15:00 ,18.818,68.951,11.8,16.296
762,09-02-24 02:20:00 ,18.794,68.947,19.7,16.296
763,09-02-24 02:25:00 ,18.771,68.942,11.8,16.272
764,09-02-24 02:30:00 ,18.747,68.938,19.7,16.272
765,09-02-24 02:35:00 ,18.747,68.938,11.8,16.225
766,09-02-24 02:40:00 ,18.723,68.934,19.7,16.225
767,09-02-24 02:45:00 ,18.699,68.901,11.8,16.201
768,09-02-24 02:50:00 ,18.675,68.897,19.7,16.177
769,09-02-24 02:55:00 ,18.652,68.893,11.8,16.177
770,09-02-24 03:00:00 ,18.652,68.921,11.8,16.129
771,09-02-24 03:05:00 ,18.628,68.916,19.7,16.129
772,09-02-24 03:10:00 ,18.604,68.884,11.8,16.082
773,09-02-24 03:15:00 ,18.580,68.908,19.7,16.082
774,09-02-24 03:20:00 ,18.557,68.875,19.7,16.082
775,09-02-24 03:25:00 ,18.533,68.927,19.7,16.034
776,09-02-24 03:30:00 ,18.533,68.899,19.7,15.986
777,09-02-24 03:35:00 ,18.485,68.918,11.8,15.986
778,09-02-24 03:40:00 ,18.461,68.914,11.8,15.963
779,09-02-24 03:45:00 ,18.461,68.914,11.8,15.915
780,09-02-24 03:50:00 ,18.438,68.910,11.8,15.915
781,09-02-24 03:55:00 ,18.414,68.905,11.8,15.867
782,09-02-24 04:00:00 ,18.366,68.925,11.8,15.843
783,09-02-24 04:05:00 ,18.366,68.925,19.7,15.796
784,09-02-24 04:10:00 ,18.343,68.920,19.7,15.748
785,09-02-24 04:15:00 ,18.319,68.944,11.8,15.700
786,09-02-24 04:20:00 ,18.271,68.963,11.8,15.652
787,09-02-24 04:25:00 ,18.271,68.991,11.8,15.605
788,09-02-24 04:30:00 ,18.247,68.987,11.8,15.581
789,09-02-24 04:35:00 ,18.224,69.010,11.8,15.557
790,09-02-24 04:40:00 ,18.200,68.978,11.8,15.509
791,09-02-24 04:45:00 ,18.176,69.030,11.8,15.485
792,09-02-24 04:50:00 ,18.152,68.997,11.8,15.461
793,09-02-24 04:55:00 ,18.129,69.021,11.8,15.438
794,09-02-24 05:00:00 ,18.105,69.017,19.7,15.414
795,09-02-24 05:05:00 ,18.081,69.012,19.7,15.390
796,09-02-24 05:10:00 ,18.057,69.008,11.8,15.390
797,09-02-24 05:15:00 ,18.033,69.004,11.8,15.366
798,09-02-24 05:20:00 ,18.010,69.027,11.8,15.342
799,09-02-24 05:25:00 ,17.986,69.051,11.8,15.318
800,09-02-24 05:30:00 ,17.962,69.074,19.7,15.294
801,09-02-24 05:35:00 ,17.938,69.098,11.8,15.270
802,09-02-24 05:40:00 ,17.915,69.093,11.8,15.247
803,09-02-24 05:45:00 ,17.891,69.117,19.7,15.223
804,09-02-24 05:50:00 ,17.867,69.140,19.7,15.223
805,09-02-24 05:55:00 ,17.867,69.112,19.7,15.175
806,09-02-24 06:00:00 ,17.843,69.136,19.7,15.151
807,09-02-24 06:05:00 ,17.819,69.159,19.7,15.103
808,09-02-24 06:10:00 ,17.796,69.183,11.8,15.055
809,09-02-24 06:15:00 ,17.772,69.151,19.7,15.031
810,09-02-24 06:20:00 ,17.748,69.146,19.7,14.984
811,09-02-24 06:25:00 ,17.724,69.170,11.8,14.960
812,09-02-24 06:30:00 ,17.701,69.165,19.7,14.912
813,09-02-24 06:35:00 ,17.677,69.161,11.8,14.888
814,09-02-24 06:40:00 ,17.653,69.185,11.8,14.816
815,09-02-24 06:45:00 ,17.629,69.180,11.8,14.768
816,09-02-24 06:50:00 ,17.605,69.204,11.8,14.721
817,09-02-24 06:55:00 ,17.605,69.176,11.8,14.697
818,09-02-24 07:00:00 ,17.582,69.144,11.8,14.649
819,09-02-24 07:05:00 ,17.558,69.167,11.8,14.649
820,09-02-24 07:10:00 ,17.510,69.186,11.8,14.625
821,09-02-24 07:15:00 ,17.510,69.186,11.8,14.601
822,09-02-24 07:20:00 ,17.486,69.237,19.7,14.577
823,09-02-24 07:25:00 ,17.463,69.205,11.8,14.529
824,09-02-24 07:30:00 ,17.439,69.312,11.8,14.553
825,09-02-24 07:35:00 ,17.415,69.723,11.8,14.649
826,09-02-24 07:40:00 ,17.415,70.633,11.8,14.888
827,09-02-24 07:45:00 ,17.463,71.272,19.7,15.223
828,09-02-24 07:50:00 ,17.534,71.968,19.7,15.533
829,09-02-24 07:55:00 ,17.653,72.452,19.7,15.819
830,09-02-24 08:00:00 ,17.796,72.832,19.7,16.129
831,09-02-24 08:05:00 ,17.938,72.995,19.7,16.415
832,09-02-24 08:10:00 ,18.081,73.212,19.7,16.701
833,09-02-24 08:15:00 ,18.295,74.089,19.7,16.987
834,09-02-24 08:20:00 ,18.509,74.346,19.7,17.225
835,09-02-24 08:25:00 ,18.723,74.200,19.7,17.296
836,09-02-24 08:30:00 ,18.889,73.937,19.7,17.201
837,09-02-24 08:35:00 ,18.985,73.632,19.7,17.153
838,09-02-24 08:40:00 ,19.080,73.217,19.7,17.106
839,09-02-24 08:45:00 ,19.103,73.140,19.7,16.987
840,09-02-24 08:50:00 ,19.127,72.927,19.7,16.963
841,09-02-24 08:55:00 ,19.127,72.682,19.7,16.868
842,09-02-24 09:00:00 ,19.127,72.436,19.7,16.820
843,09-02-24 09:05:00 ,19.127,72.272,19.7,16.749
844,09-02-24 09:10:00 ,19.127,72.108,19.7,16.701
845,09-02-24 09:15:00 ,19.103,71.967,19.7,16.725
846,09-02-24 09:20:00 ,19.080,71.853,19.7,16.701
847,09-02-24 09:25:00 ,19.056,71.766,19.7,16.701
848,09-02-24 09:30:00 ,19.032,71.679,19.7,16.677
849,09-02-24 09:35:00 ,19.008,71.592,19.7,16.630
850,09-02-24 09:40:00 ,18.985,71.505,19.7,16.582
851,09-02-24 09:45:00 ,18.961,71.446,19.7,16.582
852,09-02-24 09:50:00 ,18.937,71.386,19.7,16.511
853,09-02-24 09:55:00 ,18.913,71.327,19.7,16.511
854,09-02-24 10:00:00 ,18.913,71.272,11.8,16.463
855,09-02-24 10:05:00 ,18.866,71.208,19.7,16.463
856,09-02-24 10:10:00 ,18.842,71.148,19.7,16.439
857,09-02-24 10:15:00 ,18.842,71.121,19.7,16.415
858,09-02-24 10:20:00 ,18.818,71.061,19.7,16.439
859,09-02-24 10:25:00 ,18.794,71.029,19.7,16.439
860,09-02-24 10:30:00 ,18.794,71.001,19.7,16.463
861,09-02-24 10:35:00 ,18.771,70.969,19.7,16.511
862,09-02-24 10:40:00 ,18.771,70.914,19.7,16.511
863,09-02-24 10:45:00 ,18.747,70.882,19.7,16.558
864,09-02-24 10:50:00 ,18.747,70.855,19.7,16.582
865,09-02-24 10:55:00 ,18.723,70.823,19.7,16.606
866,09-02-24 11:00:00 ,18.699,70.763,19.7,16.606
867,09-02-24 11:05:00 ,18.699,70.735,19.7,16.606
868,09-02-24 11:10:00 ,18.675,70.703,19.7,16.630
